px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
5.31179	-12.3976	-2.74665	-0.840627	-0.9747	5.25069	-12.4448	5.25	-12.45	-1.81721	1.81721	0.37461
5.20544	-12.2834	-2.77749	-0.89156	-0.975032	5.13338	-12.4375	5.1	-12.35	-2.72881	1.8192	0.476588
5.06287	-12.1935	-2.80718	-0.904788	-0.93403	4.9499	-12.2734	4.95	-12.25	-2.72881	1.81921	1.21196
4.98424	-12.1022	-2.68238	-0.941016	-0.909611	4.92993	-12.1787	4.9	-12.15	-0.908467	1.81693	3.53747
4.88087	-11.9951	-2.68968	-0.974093	-0.89255	4.84027	-12.0359	4.85	-12.05	-0.908462	1.81692	0.20767
4.78025	-11.8471	-2.82584	-1.02778	-0.905306	4.79909	-11.9738	4.75	-11.9	-1.81788	2.72684	4.43221
4.68277	-11.725	-2.83269	-1.06051	-0.888033	4.63814	-11.758	4.65	-11.75	-1.81788	2.72683	0.196208
4.6294	-11.6115	-2.69087	-1.1078	-0.880511	4.50688	-11.4491	4.6	-11.65	-0.909963	1.81994	5.29441
4.5556	-11.4913	-2.686	-1.14422	-0.86879	4.5399	-11.541	4.55	-11.55	-0.909959	1.81992	0.157349
4.46397	-11.3179	-2.87783	-1.18539	-0.86462	4.46798	-11.2692	4.5	-11.35	-0.909227	3.63689	7.46545
4.42218	-11.165	-2.87408	-1.24368	-0.875637	4.45518	-11.1556	4.45	-11.15	-0.909218	3.63686	0.075234
4.41821	-11.0548	-2.67755	-1.31074	-0.897711	4.47788	-11.2387	4.4	-11.05	-0.909227	1.81845	7.76755
4.37695	-10.9204	-2.67154	-1.35285	-0.890617	4.36691	-10.9529	4.35	-10.95	-0.909222	1.81844	0.0664089
4.3787	-10.7912	-2.56008	-1.42417	-0.917723	4.34978	-10.6819	4.4	-10.8	0.9094	2.72823	3.25926
4.37889	-10.6497	-2.55592	-1.4869	-0.930394	4.42489	-10.6572	4.45	-10.65	0.909396	2.72819	0.130786
4.35257	-10.5104	-2.6315	-1.51577	-0.906664	4.45256	-10.5332	4.45	-10.5	0	3.00113	1.72153
4.37561	-10.3699	-2.63716	-1.58228	-0.927996	4.44692	-10.3512	4.45	-10.35	0	3.00113	0.335572
4.39025	-10.23	-2.63525	-1.63983	-0.940607	4.41237	-9.99477	4.5	-10.2	0.999524	2.99855	0.710145
4.44379	-10.0833	-2.65361	-1.71912	-0.972671	4.5556	-10.0446	4.55	-10.05	0.999524	2.99856	0.854778
4.46653	-9.94513	-2.67564	-1.76535	-0.967082	4.57379	-9.85032	4.6	-9.9	0.998267	2.9948	0.314613
4.53816	-9.79763	-2.70424	-1.84608	-0.998582	4.65841	-9.75093	4.65	-9.75	0.998262	2.99479	1.00211
4.64651	-9.66483	-2.63326	-1.97684	-1.09973	4.60255	-9.4741	4.7	-9.65	0.910924	1.82187	6.54346
4.71626	-9.53374	-2.63694	-2.04338	-1.10576	4.74425	-9.53907	4.75	-9.55	0.910928	1.82186	0.0467493
4.74406	-9.3954	-2.66848	-2.05167	-1.03417	4.78405	-9.35872	4.8	-9.4	0.908038	2.72411	2.4885
4.82996	-9.2634	-2.68218	-2.11793	-1.04263	4.87523	-9.25457	4.85	-9.25	0.908033	2.7241	0.124841
4.88393	-9.12623	-2.70503	-2.13986	-0.993206	4.92663	-9.02336	4.95	-9.1	1.81851	2.72776	1.34185
4.98656	-8.9942	-2.73206	-2.20508	-1.00214	5.04624	-8.96378	5.05	-8.95	1.81852	2.72777	0.262768
5.04395	-8.85549	-2.75224	-2.21183	-0.933395	5.1055	-8.72095	5.15	-8.8	1.8165	2.72476	2.49985
5.16829	-8.71634	-2.80693	-2.2765	-0.943464	5.26299	-8.64398	5.25	-8.65	1.8165	2.72475	0.826151
5.28754	-8.60351	-2.81616	-2.34527	-0.966613	5.34134	-8.5519	5.35	-8.55	1.82159	1.8216	0.298176
5.40757	-8.48468	-2.8403	-2.39983	-0.966879	5.43218	-8.43885	5.45	-8.45	1.82157	1.82157	0.153686
5.46659	-8.35982	-2.8091	-2.37956	-0.85854	5.5122	-8.36624	5.5	-8.35	0.908054	1.81609	5.54936
5.57321	-8.25333	-2.80394	-2.42227	-0.854604	5.54143	-8.23537	5.55	-8.25	0.908054	1.8161	0.0721082
5.71959	-8.16999	-2.81798	-2.50603	-0.909787	5.72065	-8.20245	5.7	-8.15	2.72851	1.81902	1.54619
5.8492	-8.07157	-2.83265	-2.55347	-0.906717	5.85207	-8.0316	5.85	-8.05	2.72849	1.81899	0.0891068
5.89162	-7.9486	-2.73459	-2.49158	-0.732604	5.99121	-7.96746	5.95	-7.9	1.81851	2.72777	16.1635
6.02411	-7.8373	-2.77324	-2.52637	-0.725618	6.04955	-7.75139	6.05	-7.75	1.81852	2.72777	0.456663
6.12431	-7.73352	-2.7495	-2.52687	-0.66229	6.20599	-7.74241	6.15	-7.65	1.81739	1.81739	2.3602
6.25196	-7.63135	-2.77083	-2.55647	-0.655067	6.2473	-7.56333	6.25	-7.55	1.81739	1.81739	0.258331
6.34649	-7.52396	-2.73482	-2.54212	-0.574591	6.39144	-7.48582	6.35	-7.45	1.8164	1.81641	3.6377
6.46958	-7.42567	-2.74705	-2.56575	-0.566784	6.44526	-7.36223	6.45	-7.35	1.81638	1.81638	0.25112
6.59475	-7.33837	-2.74673	-2.58746	-0.551217	6.66209	-7.31025	6.6	-7.25	2.72856	1.81904	0.195539
6.73353	-7.23481	-2.78391	-2.60787	-0.540702	6.74856	-7.14204	6.75	-7.15	2.72856	1.81904	0.506534
6.82846	-7.12941	-2.73262	-2.58262	-0.453213	6.83447	-7.05268	6.85	-7.05	1.82066	1.82066	4.33709
6.96402	-7.03121	-2.76122	-2.59948	-0.44475	6.97717	-6.96144	6.95	-6.95	1.82065	1.82065	0.291236
7.08998	-6.95842	-2.77615	-2.62496	-0.450845	7.13677	-6.88363	7.1	-6.85	2.99976	1.99984	0.133665
7.22513	-6.85856	-2.82386	-2.63447	-0.437142	7.2552	-6.74652	7.25	-6.75	2.99976	1.99984	0.779409
7.27557	-6.7342	-2.7087	-2.55044	-0.268089	7.234	-6.59525	7.3	-6.65	0.999384	1.99876	17.7425
7.38312	-6.63578	-2.72291	-2.55028	-0.255206	7.33491	-6.53948	7.35	-6.55	0.999369	1.99874	0.628054
7.5727	-6.60821	-2.80918	-2.66312	-0.411988	7.67988	-6.69347	7.5	-6.55	2.72747	0	15.5451
7.69731	-6.54541	-2.78582	-2.68608	-0.413002	7.64389	-6.55777	7.65	-6.55	2.72745	0	0.168381
7.79263	-6.45913	-2.68932	-2.65261	-0.318258	7.94309	-6.60222	7.75	-6.45	1.81623	1.81624	7.57262
7.91124	-6.38239	-2.67969	-2.6627	-0.311672	7.84566	-6.34021	7.85	-6.35	1.81623	1.81624	0.322118
8.05613	-6.32452	-2.71437	-2.70276	-0.351134	7.9171	-6.24084	8	-6.3	2.72648	0.908821	1.62329
8.18445	-6.25696	-2.70908	-2.71747	-0.346988	8.14601	-6.23101	8.15	-6.25	2.72645	0.908817	0.114093
8.24701	-6.15207	-2.54022	-2.6402	-0.19038	8.37368	-6.18614	8.25	-6.1	1.81898	2.72847	19.9277
8.37188	-6.05641	-2.56661	-2.63448	-0.174212	8.35502	-5.95811	8.35	-5.95	1.81897	2.72844	0.567757
8.52896	-6.00742	-2.64327	-2.69132	-0.252847	8.43843	-5.87193	8.5	-5.9	2.72647	0.90883	5.5251
8.65982	-5.92698	-2.65729	-2.69471	-0.242475	8.64201	-5.86567	8.65	-5.85	2.72645	0.908817	0.230455
8.75381	-5.83496	-2.57463	-2.65434	-0.158665	8.76652	-5.75601	8.75	-5.75	1.81789	1.81788	5.21945
8.87859	-5.74191	-2.5957	-2.64687	-0.142719	8.85198	-5.65134	8.85	-5.65	1.81789	1.81788	0.506147
9.01062	-5.66974	-2.62201	-2.66057	-0.156687	8.91028	-5.47662	9	-5.55	2.73109	1.82073	0.864635
9.14307	-5.56875	-2.65609	-2.64941	-0.137072	9.13482	-5.45989	9.15	-5.45	2.73106	1.82072	0.696714
9.24535	-5.47291	-2.59906	-2.61168	-0.0672801	9.32693	-5.39468	9.25	-5.35	1.81796	1.81795	3.47903
9.3669	-5.36746	-2.62408	-2.59504	-0.0474747	9.33045	-5.26019	9.35	-5.25	1.81794	1.81793	0.732303
9.49699	-5.28876	-2.6478	-2.60329	-0.0599716	9.4498	-5.12838	9.5	-5.15	2.72905	1.81937	0.537558
9.63062	-5.17093	-2.69552	-2.58282	-0.0365949	9.63754	-5.04328	9.65	-5.05	2.72903	1.81935	0.97537
9.68705	-5.04773	-2.57725	-2.48982	0.110968	9.83281	-5.00671	9.7	-4.95	0.998666	1.99733	15.3898
9.7862	-4.94048	-2.59893	-2.46671	0.127731	9.74856	-4.84745	9.75	-4.85	0.998656	1.99731	0.571212
9.89061	-4.83978	-2.58895	-2.44285	0.153539	9.96003	-4.81123	9.85	-4.75	1.8172	1.81719	0.477341
9.99046	-4.72895	-2.59622	-2.42132	0.165809	9.93394	-4.66432	9.95	-4.65	1.81717	1.81717	0.402928
10.094	-4.6276	-2.59386	-2.40323	0.179073	10.1357	-4.58625	10.05	-4.55	1.82042	1.82043	0.13054
10.192	-4.51053	-2.60663	-2.37986	0.191733	10.1444	-4.44253	10.15	-4.45	1.82041	1.82042	0.382655
10.3337	-4.43563	-2.66729	-2.42723	0.101342	10.3185	-4.35401	10.3	-4.35	2.72672	1.81782	5.45425
10.4475	-4.31599	-2.69554	-2.41025	0.112025	10.4496	-4.24828	10.45	-4.25	2.7267	1.8178	0.274281
10.4813	-4.16596	-2.57373	-2.29241	0.283681	10.5826	-4.11494	10.5	-4.1	0.908764	2.72628	19.1264
10.5732	-4.03193	-2.60257	-2.2624	0.297165	10.5542	-3.95161	10.55	-3.95	0.908764	2.72628	0.399834
10.6582	-3.91064	-2.60447	-2.23433	0.31327	10.6618	-3.80699	10.65	-3.8	1.8194	2.72911	0.208729
10.7509	-3.76017	-2.65345	-2.20092	0.328161	10.7602	-3.65417	10.75	-3.65	1.81939	2.72908	0.680176
10.86	-3.6536	-2.68131	-2.21781	0.273264	10.8593	-3.57039	10.85	-3.55	1.81839	1.81838	1.86262
10.9475	-3.51828	-2.70169	-2.19465	0.280664	10.9375	-3.46792	10.95	-3.45	1.81838	1.81838	0.155593
10.9902	-3.36868	-2.66295	-2.11544	0.377911	11.0183	-3.30073	11	-3.3	0.908549	2.72563	5.30498
11.0668	-3.21771	-2.69668	-2.0846	0.386999	11.0672	-3.14607	11.05	-3.15	0.908549	2.72564	0.307707
11.1166	-3.07177	-2.6878	-2.03084	0.435906	11.1054	-3.01303	11.1	-3	0.90888	2.72663	1.25282
11.1755	-2.91594	-2.71371	-1.99552	0.446084	11.1428	-2.8481	11.15	-2.85	0.908863	2.72661	0.327744
11.2237	-2.77005	-2.71409	-1.95494	0.469217	11.1758	-2.69942	11.2	-2.7	0.909988	2.72995	0.310763
11.2741	-2.60849	-2.74296	-1.91933	0.477834	11.2495	-2.5409	11.25	-2.55	0.909988	2.72995	0.302119
11.2294	-2.41502	-2.72347	-1.75144	0.701128	11.4549	-2.46508	11.2	-2.4	-0.907692	2.72306	27.2832
11.2398	-2.26129	-2.72305	-1.70416	0.709036	11.1705	-2.24061	11.15	-2.25	-0.907683	2.72304	0.27968
11.347	-2.17098	-2.66119	-1.80338	0.491576	11.2202	-2.08176	11.25	-2.1	1.8219	2.73284	24.8953
11.3751	-2.01447	-2.68037	-1.77108	0.495843	11.3536	-1.97104	11.35	-1.95	1.82188	2.73281	0.135081
11.3665	-1.85604	-2.68078	-1.70035	0.56046	11.224	-1.77367	11.35	-1.8	0	2.71996	2.33292
11.381	-1.69306	-2.70488	-1.66496	0.563939	11.3661	-1.64386	11.35	-1.65	0	2.71993	0.154592
11.3782	-1.53917	-2.71009	-1.61834	0.586153	11.2691	-1.47976	11.35	-1.5	0	2.73448	0.381402
11.3759	-1.37966	-2.72497	-1.58059	0.59087	11.3391	-1.34511	11.35	-1.35	0	2.73446	0.141747
11.2633	-1.21285	-2.77143	-1.40517	0.81982	11.2507	-1.19626	11.25	-1.2	-1.99969	2.99952	28.2403
11.2241	-1.06915	-2.78047	-1.35572	0.827168	11.1532	-1.04324	11.15	-1.05	-1.99967	2.99949	0.304995
11.1571	-0.92159	-2.81679	-1.27506	0.886019	10.9697	-0.89157	11.1	-0.9	-1.00006	3.00024	2.22685
11.1058	-0.777547	-2.83295	-1.2264	0.889246	11.0654	-0.742685	11.05	-0.75	-1.00006	3.00021	0.15584
11.0013	-0.61992	-2.89772	-1.12059	0.97772	10.8913	-0.655608	10.95	-0.649999	-1.81771	1.81773	4.83611
10.9138	-0.49589	-2.87134	-1.05681	0.988329	10.8418	-0.549005	10.85	-0.549999	-1.81772	1.81773	0.443085
10.8227	-0.362482	-2.88393	-0.990378	1.00766	10.827	-0.442912	10.75	-0.45	-1.81842	1.8184	0.306401
10.7202	-0.262073	-2.84134	-0.92247	1.02205	10.6642	-0.353413	10.65	-0.35	-1.8184	1.81839	0.660567
10.5506	-0.137442	-3.0199	-0.783287	1.16355	10.5503	-0.248633	10.5	-0.25	-3.00035	2.00024	17.4179
10.4249	-0.0677695	-2.97742	-0.706894	1.18381	10.3487	-0.171899	10.35	-0.15	-3.00032	2.00022	0.949582
10.3208	0.0117939	-2.92131	-0.656466	1.16686	10.2559	-0.115293	10.25	-0.0999996	-2.00053	1.00027	0.895938
10.191	0.0626309	-2.88129	-0.578857	1.18869	10.137	-0.0462889	10.15	-0.0499992	-2.00053	1.00027	0.853865
10.092	0.12195	-2.78619	-0.534356	1.16113	10.0717	0.0165033	10.05	9.49949e-07	-2.00009	1.00004	2.2939
9.96246	0.157051	-2.75284	-0.457448	1.18247	9.92833	0.0556031	9.95	0.0500011	-2.00006	1.00003	0.667007
9.81767	0.208982	-2.81686	-0.380204	1.21131	9.8478	0.0279858	9.8	0.0500011	-3.00025	0	2.04415
9.678	0.204125	-2.76761	-0.287249	1.24794	9.65029	0.0372757	9.65	0.0500011	-3.00024	0	1.67518
9.53084	0.236208	-2.81805	-0.215268	1.26297	9.54682	0.0997641	9.5	0.100001	-2.99825	0.999409	1.06942
9.38296	0.231558	-2.80263	-0.129766	1.28701	9.33515	0.138463	9.35	0.15	-2.99825	0.999409	0.633337
9.27825	0.210757	-2.59449	-0.0518004	1.2884	9.46113	0.134275	9.25	0.15	-1.81915	0	8.45355
9.13589	0.200442	-2.58706	0.0278473	1.29815	9.13787	0.161547	9.15	0.15	-1.81913	0	0.0894287
8.98784	0.209534	-2.68396	0.0824002	1.28827	9.02723	0.196492	9	0.2	-2.99927	0.99976	2.06889
8.85046	0.207699	-2.69444	0.137802	1.27797	8.82128	0.250523	8.85	0.25	-2.99927	0.99976	0.150652
8.7008	0.203668	-2.7701	0.186383	1.26075	8.67607	0.247512	8.7	0.25	-2.99873	0	1.32387
8.56399	0.19152	-2.77458	0.236219	1.24644	8.54916	0.247046	8.55	0.25	-2.99871	0	0.19183
8.42156	0.157981	-2.75998	0.300102	1.2421	8.44086	0.253341	8.4	0.25	-2.72872	0	0.200797
8.27233	0.145773	-2.76357	0.339834	1.21161	8.2302	0.258614	8.25	0.25	-2.72871	0	0.844653
8.12414	0.123956	-2.83383	0.370967	1.17616	8.1066	0.204722	8.1	0.2	-2.99909	-0.9997	1.71694
7.98756	0.0832956	-2.83768	0.418475	1.16394	7.94777	0.127954	7.95	0.15	-2.9991	-0.9997	0.199266
7.83493	0.058635	-2.91513	0.435771	1.11337	7.82213	0.149733	7.8	0.15	-3.00101	0	2.75631
7.69518	0.0321524	-2.90824	0.462009	1.08262	7.63383	0.15164	7.65	0.15	-3.00099	0	1.03368
7.55024	-0.0241134	-2.90792	0.506012	1.06571	7.49691	0.101076	7.5	0.100001	-2.72698	-0.908982	0.411448
7.40412	-0.0630101	-2.89109	0.533106	1.03322	7.35046	0.0656199	7.35	0.0500011	-2.72695	-0.908974	1.12843
7.29333	-0.138014	-2.83902	0.594733	1.05133	7.13188	-0.00451978	7.25	9.49949e-07	-2.00032	-1.00016	1.77594
7.17437	-0.180998	-2.81229	0.61987	1.02363	7.14965	-0.0559868	7.15	-0.0499992	-2.0003	-1.00015	0.945614
7.0041	-0.224481	-2.89706	0.610867	0.936287	6.77233	-0.150907	7	-0.15	-2.72534	-1.8169	5.97167
6.87386	-0.297489	-2.88009	0.647882	0.921725	6.85872	-0.227918	6.85	-0.25	-2.72532	-1.81688	0.29406
6.81701	-0.432064	-2.75399	0.771491	1.0352	6.70421	-0.347264	6.8	-0.349999	-1.00053	-2.00107	12.1349
6.72537	-0.510085	-2.72832	0.812137	1.02446	6.74687	-0.441006	6.75	-0.449999	-1.00054	-2.00107	0.299098
6.62427	-0.587795	-2.73399	0.835985	0.986335	6.72084	-0.550555	6.65	-0.549999	-2.00016	-2.00017	0.964815
6.53775	-0.676925	-2.71491	0.877954	0.979402	6.54837	-0.624094	6.55	-0.65	-2.00016	-2.00017	0.163981
6.4863	-0.819396	-2.68237	0.985532	1.06679	6.40088	-0.78131	6.5	-0.799999	-0.999884	-2.99963	4.9822
6.42028	-0.938286	-2.68441	1.04349	1.07136	6.44859	-0.960126	6.45	-0.949999	-0.999884	-2.99963	0.0680104
6.37434	-1.08058	-2.68779	1.13295	1.12418	6.37766	-1.0844	6.4	-1.1	-0.999984	-2.99995	1.43163
6.32599	-1.21102	-2.69373	1.19465	1.12937	6.35596	-1.24356	6.35	-1.25	-0.999969	-2.99992	0.104245
6.32523	-1.38831	-2.72539	1.32747	1.24082	6.5527	-1.43518	6.35	-1.4	0	-3.00132	6.49956
6.3053	-1.52622	-2.72645	1.39552	1.24665	6.35503	-1.55184	6.35	-1.55	0	-3.00129	0.163884
6.28435	-1.66687	-2.71271	1.45903	1.23929	6.33086	-1.6454	6.35	-1.65	0	-1.81769	0.0872179
6.28494	-1.80277	-2.685	1.53084	1.24475	6.34356	-1.7483	6.35	-1.75	0	-1.81769	0.346878
6.30324	-1.959	-2.7308	1.62514	1.29341	6.34522	-1.96081	6.35	-1.95	0	-3.99976	1.54368
6.31878	-2.09915	-2.7364	1.69259	1.29562	6.34095	-2.12276	6.35	-2.15	0	-3.99972	0.0548662
6.31181	-2.20334	-2.64804	1.71389	1.22728	6.3068	-2.23646	6.35	-2.25	0	-2	3.91814
6.33639	-2.33649	-2.65248	1.77642	1.22798	6.34785	-2.35274	6.35	-2.35	0	-1.99998	0.0206134
6.34409	-2.44877	-2.59277	1.80873	1.18291	6.26272	-2.46894	6.35	-2.5	0	-3	2.00232
6.37393	-2.58584	-2.61363	1.86419	1.17735	6.36265	-2.64414	6.35	-2.65	0	-3	0.190586
6.42359	-2.72884	-2.67457	1.93557	1.19908	6.38105	-2.77438	6.4	-2.8	1.00003	-3.00012	1.06256
6.46974	-2.86937	-2.70248	1.98934	1.1904	6.461	-2.95066	6.45	-2.95	1.00003	-3.00009	0.361503
6.53896	-3.02328	-2.80311	2.06065	1.21301	6.50958	-3.15806	6.5	-3.15	0.999284	-3.99712	2.42773
6.59186	-3.18484	-2.86205	2.10061	1.1869	6.55345	-3.36165	6.55	-3.35	0.999284	-3.99712	1.79802
6.63789	-3.29943	-2.72593	2.12999	1.1289	6.64067	-3.46888	6.6	-3.45	0.909922	-1.81983	6.97861
6.70041	-3.45159	-2.75922	2.17003	1.10388	6.63536	-3.55462	6.65	-3.55	0.909917	-1.81984	0.847078
6.7728	-3.57691	-2.77665	2.21545	1.09296	6.70376	-3.69784	6.7	-3.7	0.999335	-2.99802	0.410781
6.8327	-3.72094	-2.81229	2.24061	1.06014	6.75151	-3.84595	6.75	-3.85	0.99934	-2.99802	1.27958
6.89474	-3.83593	-2.72387	2.27142	1.02282	6.65288	-3.91672	6.8	-4	0.908549	-2.72564	3.40737
6.95901	-3.99616	-2.7641	2.28627	0.977604	6.85764	-4.15466	6.85	-4.15	0.908537	-2.72561	2.07434
7.01163	-4.0912	-2.5783	2.30789	0.928841	6.9447	-4.2991	6.9	-4.25	0.90988	-1.81977	10.205
7.0714	-4.23278	-2.59815	2.31938	0.887202	6.94846	-4.34203	6.95	-4.35	0.909876	-1.81975	1.59957
7.14956	-4.3435	-2.60297	2.34802	0.869545	7.09552	-4.55441	7	-4.5	1.00008	-3.00024	0.820211
7.19341	-4.48898	-2.62642	2.33753	0.813036	7.03506	-4.6461	7.05	-4.65	1.00008	-3.00024	2.94049
7.30202	-4.62668	-2.77665	2.36966	0.811079	7.25009	-4.88515	7.15	-4.8	1.99984	-2.99976	5.52968
7.36619	-4.77336	-2.80172	2.36369	0.761948	7.26242	-4.9318	7.25	-4.95	1.99984	-2.99976	2.13138
7.424	-4.86293	-2.65287	2.3762	0.726983	7.33292	-5.08676	7.3	-5.05	1.00028	-2.00057	7.25622
7.47862	-5.00555	-2.67016	2.36248	0.674547	7.3521	-5.15533	7.35	-5.15	1.00028	-2.00056	2.29747
7.55388	-5.10888	-2.63877	2.37785	0.65364	7.40318	-5.28627	7.4	-5.3	1.00003	-3.00012	1.14354
7.59782	-5.26298	-2.65614	2.34842	0.588875	7.44098	-5.44336	7.45	-5.45	1.00004	-3.00012	3.42349
7.68129	-5.37424	-2.67937	2.36319	0.57469	7.46878	-5.50726	7.55	-5.55	1.99961	-1.99961	0.982154
7.7465	-5.51247	-2.6959	2.3508	0.531789	7.66561	-5.647	7.65	-5.65	1.9996	-1.9996	1.48104
7.82178	-5.61664	-2.65683	2.35979	0.511557	7.70927	-5.8194	7.7	-5.8	1.00027	-3.00084	1.23431
7.87195	-5.77372	-2.67872	2.32649	0.450445	7.75724	-5.96146	7.75	-5.95	1.00028	-3.00084	2.92246
7.95569	-5.88296	-2.70179	2.33834	0.440717	7.71187	-5.94164	7.85	-6.05	1.9998	-1.99981	0.954944
8.02099	-6.02197	-2.71703	2.32165	0.400679	7.95005	-6.14609	7.95	-6.15	1.9998	-1.9998	1.23825
8.08239	-6.11559	-2.60434	2.32295	0.376431	8.03808	-6.28852	8	-6.25	1.00004	-2.00008	4.13525
8.13798	-6.25035	-2.6135	2.3019	0.335522	8.04346	-6.35767	8.05	-6.35	1.00004	-2.00008	1.24605
8.24862	-6.37603	-2.76019	2.32056	0.343467	8.1071	-6.48544	8.15	-6.5	1.99951	-2.99928	6.05103
8.31482	-6.52244	-2.78046	2.29774	0.302496	8.25742	-6.66007	8.25	-6.65	1.9995	-2.99925	1.34502
8.37406	-6.62105	-2.60535	2.29228	0.272545	8.38768	-6.7963	8.3	-6.75	0.90921	-1.81841	8.90996
8.43166	-6.76942	-2.61387	2.26528	0.229871	8.33159	-6.8699	8.35	-6.85	0.90921	-1.81841	1.24721
8.52449	-6.88906	-2.66989	2.27276	0.227598	8.58336	-7.15056	8.4	-7	1.0001	-3.00036	1.24841
8.56899	-7.03722	-2.68121	2.23717	0.180122	8.45779	-7.15285	8.45	-7.15	1.00011	-3.00036	1.59272
8.6484	-7.14891	-2.71352	2.24274	0.178729	8.37938	-7.10665	8.55	-7.25	1.99907	-1.99908	1.26559
8.70931	-7.28072	-2.72073	2.2254	0.152225	8.647	-7.3454	8.65	-7.35	1.99908	-1.99908	0.49969
8.79689	-7.40245	-2.76413	2.23008	0.151094	8.76035	-7.57239	8.7	-7.5	1.00058	-3.00174	0.650992
8.84641	-7.55282	-2.77933	2.19748	0.110605	8.76121	-7.66039	8.75	-7.65	1.00057	-3.00171	1.17
8.89124	-7.65481	-2.65249	2.18033	0.0804021	8.81118	-7.75569	8.8	-7.75	0.999844	-1.99968	4.76962
8.93626	-7.78799	-2.65501	2.15513	0.050957	8.84363	-7.83628	8.85	-7.85	0.999844	-1.99968	0.665302
9.0553	-7.9303	-2.85083	2.18018	0.0853693	9.07758	-8.1058	8.95	-8	2.00017	-3.00024	10.2946
9.11111	-8.07744	-2.86518	2.15544	0.056205	9.05238	-8.15838	9.05	-8.15	2.00014	-3.00021	0.622211
9.15479	-8.1842	-2.74394	2.13621	0.0262601	9.05557	-8.22632	9.1	-8.25	0.998905	-1.99781	4.26033
9.20875	-8.3165	-2.74856	2.11886	0.0074687	9.15492	-8.35136	9.15	-8.35	0.998886	-1.99779	0.255028
9.2773	-8.44586	-2.7146	2.11045	-0.00415875	9.30408	-8.57245	9.2	-8.5	0.908863	-2.72657	0.623197
9.3264	-8.59699	-2.72237	2.08418	-0.0302633	9.2543	-8.64461	9.25	-8.65	0.908855	-2.72655	0.468669
9.38118	-8.72252	-2.68446	2.07162	-0.0434303	9.15971	-8.67035	9.3	-8.8	0.909475	-2.72841	0.799046
9.4214	-8.88179	-2.69991	2.03886	-0.0736836	9.35164	-8.95148	9.35	-8.95	0.909466	-2.72839	0.618871
9.50333	-9.02076	-2.7954	2.04753	-0.0539445	9.47941	-9.179	9.4	-9.1	0.999765	-2.99935	2.36323
9.53185	-9.17526	-2.81033	2.01162	-0.0869933	9.44272	-9.24111	9.45	-9.25	0.999774	-2.99934	0.774422
9.55719	-9.3014	-2.67673	1.97554	-0.130992	9.53008	-9.38561	9.5	-9.35	0.908962	-1.81792	5.40921
9.60525	-9.43966	-2.67532	1.96165	-0.137672	9.5752	-9.43724	9.55	-9.45	0.908954	-1.8179	0.0522346
9.65482	-9.57567	-2.66534	1.94948	-0.143311	9.60163	-9.60777	9.6	-9.6	0.909988	-2.72996	0.0585557
9.68625	-9.72722	-2.67369	1.92252	-0.16221	9.62903	-9.75552	9.65	-9.75	0.909971	-2.72993	0.256382
9.7447	-9.87202	-2.7131	1.92081	-0.150816	9.69155	-9.89958	9.7	-9.9	0.907972	-2.7239	0.455148
9.78052	-10.0234	-2.72074	1.89964	-0.163518	9.74482	-10.046	9.75	-10.05	0.907972	-2.72391	0.113648
9.79754	-10.1515	-2.63036	1.86592	-0.198093	9.69256	-10.1336	9.75	-10.2	0	-2.73106	2.34607
9.81338	-10.3089	-2.64529	1.83294	-0.219852	9.75264	-10.3488	9.75	-10.35	0	-2.73105	0.336798
9.88071	-10.4555	-2.76407	1.85356	-0.172869	9.82419	-10.5024	9.8	-10.5	1	-2.99999	4.48152
9.89337	-10.6077	-2.78131	1.82298	-0.194448	9.83234	-10.6514	9.85	-10.65	0.999994	-2.99996	0.356589
9.91814	-10.7404	-2.76524	1.80575	-0.204095	9.825	-10.7525	9.85	-10.8	0	-3.00047	0.152935
9.91972	-10.8996	-2.78976	1.76942	-0.229848	9.85033	-10.9603	9.85	-10.95	0	-3.00048	0.536669
9.89337	-11.0181	-2.64134	1.70306	-0.309645	9.91881	-11.1448	9.85	-11.05	0	-1.9956	9.6496
9.89785	-11.1527	-2.64353	1.67895	-0.31813	9.86057	-11.1502	9.85	-11.15	0	-1.99559	0.0810594
9.90139	-11.293	-2.62156	1.65132	-0.332108	9.83851	-11.2795	9.85	-11.3	0	-2.73184	0.235074
9.89288	-11.4437	-2.62904	1.61911	-0.3458	9.83839	-11.4483	9.85	-11.45	0	-2.73182	0.179345
9.88644	-11.5723	-2.61015	1.59047	-0.360993	9.79654	-11.5922	9.8	-11.6	-0.998566	-2.9957	0.241275
9.85303	-11.7204	-2.63268	1.54584	-0.386716	9.75592	-11.7487	9.75	-11.75	-0.998566	-2.99569	0.62645
9.85529	-11.8705	-2.65864	1.53458	-0.371196	9.77699	-11.9246	9.75	-11.9	0	-2.73084	0.34803
9.82418	-12.0283	-2.67671	1.49605	-0.388607	9.75861	-12.0491	9.75	-12.05	0	-2.73085	0.292072
9.7583	-12.1554	-2.57618	1.4137	-0.474869	9.63743	-12.1863	9.65	-12.2	-1.81598	-2.72396	6.21361
9.68888	-12.3152	-2.61095	1.3548	-0.506005	9.56514	-12.3446	9.55	-12.35	-1.81597	-2.72396	0.994322
